trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
3_PSCO_0_34,17:12:12,17:12:12,38,14,4070
3_PSCO_0_34,17:13:11,17:13:11,136,15,4398
3_PSCO_0_34,17:13:53,17:13:53,40,16,4631
3_PSCO_0_34,17:14:42,17:14:42,8,17,4904
3_PSCO_1_34,17:00:00,17:00:00,8,1,0
3_PSCO_1_34,17:00:49,17:00:49,40,2,273
3_PSCO_1_34,17:01:31,17:01:31,136,3,505
3_PSCO_1_34,17:02:30,17:02:30,38,4,834
3_PSCO_1_34,17:03:17,17:03:17,41,5,1097
3_PSCO_1_34,17:05:40,17:05:40,114,6,1893
3_PSCO_1_34,17:05:49,17:05:49,102,7,1945
3_PSCO_1_34,17:06:52,17:06:52,131,8,2295
3_PSCO_1_34,17:07:27,17:07:27,87,9,2490
3_PSCO_1_34,17:07:45,17:07:45,142,10,2590
3_PSCO_1_34,17:08:22,17:08:22,23,11,2793
3_PSCO_1_34,17:10:26,17:10:26,12,12,3480
3_PSCO_1_34,17:12:14,17:12:14,1,13,4078
3_PSCO_1_34,17:12:18,17:12:18,129,14,4100
3_PSCO_1_34,17:13:02,17:13:02,119,15,4344
3_PSCO_1_34,17:13:46,17:13:46,67,16,4588
3_PSCO_1_34,17:14:43,17:14:43,70,17,4904
3_PSCO_0_35,17:20:00,17:20:00,70,1,0
3_PSCO_0_35,17:20:57,17:20:57,67,2,316
3_PSCO_0_35,17:21:41,17:21:41,119,3,560
3_PSCO_0_35,17:22:25,17:22:25,129,4,804
3_PSCO_0_35,17:22:29,17:22:29,1,5,825
3_PSCO_0_35,17:24:17,17:24:17,12,6,1424
3_PSCO_0_35,17:26:20,17:26:20,23,7,2110
3_PSCO_0_35,17:26:57,17:26:57,142,8,2313
3_PSCO_0_35,17:27:15,17:27:15,87,9,2414
3_PSCO_0_35,17:27:50,17:27:50,131,10,2609
3_PSCO_0_35,17:28:53,17:28:53,102,11,2959
3_PSCO_0_35,17:29:02,17:29:02,114,12,3010
3_PSCO_0_35,17:31:25,17:31:25,41,13,3807
3_PSCO_0_35,17:32:12,17:32:12,38,14,4070
3_PSCO_0_35,17:33:11,17:33:11,136,15,4398
3_PSCO_0_35,17:33:53,17:33:53,40,16,4631
3_PSCO_0_35,17:34:42,17:34:42,8,17,4904
3_PSCO_1_35,17:20:00,17:20:00,8,1,0
3_PSCO_1_35,17:20:49,17:20:49,40,2,273
3_PSCO_1_35,17:21:31,17:21:31,136,3,505
3_PSCO_1_35,17:22:30,17:22:30,38,4,834
3_PSCO_1_35,17:23:17,17:23:17,41,5,1097
3_PSCO_1_35,17:25:40,17:25:40,114,6,1893
3_PSCO_1_35,17:25:49,17:25:49,102,7,1945
3_PSCO_1_35,17:26:52,17:26:52,131,8,2295
3_PSCO_1_35,17:27:27,17:27:27,87,9,2490
3_PSCO_1_35,17:27:45,17:27:45,142,10,2590
3_PSCO_1_35,17:28:22,17:28:22,23,11,2793
3_PSCO_1_35,17:30:26,17:30:26,12,12,3480
3_PSCO_1_35,17:32:14,17:32:14,1,13,4078
3_PSCO_1_35,17:32:18,17:32:18,129,14,4100
3_PSCO_1_35,17:33:02,17:33:02,119,15,4344
3_PSCO_1_35,17:33:46,17:33:46,67,16,4588
3_PSCO_1_35,17:34:43,17:34:43,70,17,4904
3_PSCO_0_36,17:40:00,17:40:00,70,1,0
3_PSCO_0_36,17:40:57,17:40:57,67,2,316
3_PSCO_0_36,17:41:41,17:41:41,119,3,560
3_PSCO_0_36,17:42:25,17:42:25,129,4,804
3_PSCO_0_36,17:42:29,17:42:29,1,5,825
3_PSCO_0_36,17:44:17,17:44:17,12,6,1424
3_PSCO_0_36,17:46:20,17:46:20,23,7,2110
3_PSCO_0_36,17:46:57,17:46:57,142,8,2313
3_PSCO_0_36,17:47:15,17:47:15,87,9,2414
3_PSCO_0_36,17:47:50,17:47:50,131,10,2609
3_PSCO_0_36,17:48:53,17:48:53,102,11,2959
3_PSCO_0_36,17:49:02,17:49:02,114,12,3010
3_PSCO_0_36,17:51:25,17:51:25,41,13,3807
3_PSCO_0_36,17:52:12,17:52:12,38,14,4070
3_PSCO_0_36,17:53:11,17:53:11,136,15,4398
3_PSCO_0_36,17:53:53,17:53:53,40,16,4631
3_PSCO_0_36,17:54:42,17:54:42,8,17,4904
3_PSCO_1_36,17:40:00,17:40:00,8,1,0
3_PSCO_1_36,17:40:49,17:40:49,40,2,273
3_PSCO_1_36,17:41:31,17:41:31,136,3,505
3_PSCO_1_36,17:42:30,17:42:30,38,4,834
3_PSCO_1_36,17:43:17,17:43:17,41,5,1097
3_PSCO_1_36,17:45:40,17:45:40,114,6,1893
3_PSCO_1_36,17:45:49,17:45:49,102,7,1945
3_PSCO_1_36,17:46:52,17:46:52,131,8,2295
3_PSCO_1_36,17:47:27,17:47:27,87,9,2490
3_PSCO_1_36,17:47:45,17:47:45,142,10,2590
3_PSCO_1_36,17:48:22,17:48:22,23,11,2793
3_PSCO_1_36,17:50:26,17:50:26,12,12,3480
3_PSCO_1_36,17:52:14,17:52:14,1,13,4078
3_PSCO_1_36,17:52:18,17:52:18,129,14,4100
3_PSCO_1_36,17:53:02,17:53:02,119,15,4344
3_PSCO_1_36,17:53:46,17:53:46,67,16,4588
3_PSCO_1_36,17:54:43,17:54:43,70,17,4904
3_PSCO_0_37,18:00:00,18:00:00,70,1,0
3_PSCO_0_37,18:00:57,18:00:57,67,2,316
3_PSCO_0_37,18:01:41,18:01:41,119,3,560
3_PSCO_0_37,18:02:25,18:02:25,129,4,804
3_PSCO_0_37,18:02:29,18:02:29,1,5,825
3_PSCO_0_37,18:04:17,18:04:17,12,6,1424
3_PSCO_0_37,18:06:20,18:06:20,23,7,2110
3_PSCO_0_37,18:06:57,18:06:57,142,8,2313
3_PSCO_0_37,18:07:15,18:07:15,87,9,2414
3_PSCO_0_37,18:07:50,18:07:50,131,10,2609
3_PSCO_0_37,18:08:53,18:08:53,102,11,2959
3_PSCO_0_37,18:09:02,18:09:02,114,12,3010
3_PSCO_0_37,18:11:25,18:11:25,41,13,3807
3_PSCO_0_37,18:12:12,18:12:12,38,14,4070
3_PSCO_0_37,18:13:11,18:13:11,136,15,4398
3_PSCO_0_37,18:13:53,18:13:53,40,16,4631
3_PSCO_0_37,18:14:42,18:14:42,8,17,4904
3_PSCO_1_37,18:00:00,18:00:00,8,1,0
3_PSCO_1_37,18:00:49,18:00:49,40,2,273
3_PSCO_1_37,18:01:31,18:01:31,136,3,505
3_PSCO_1_37,18:02:30,18:02:30,38,4,834
3_PSCO_1_37,18:03:17,18:03:17,41,5,1097
3_PSCO_1_37,18:05:40,18:05:40,114,6,1893
3_PSCO_1_37,18:05:49,18:05:49,102,7,1945
3_PSCO_1_37,18:06:52,18:06:52,131,8,2295
3_PSCO_1_37,18:07:27,18:07:27,87,9,2490
3_PSCO_1_37,18:07:45,18:07:45,142,10,2590
3_PSCO_1_37,18:08:22,18:08:22,23,11,2793
3_PSCO_1_37,18:10:26,18:10:26,12,12,3480
3_PSCO_1_37,18:12:14,18:12:14,1,13,4078
3_PSCO_1_37,18:12:18,18:12:18,129,14,4100
3_PSCO_1_37,18:13:02,18:13:02,119,15,4344
3_PSCO_1_37,18:13:46,18:13:46,67,16,4588
3_PSCO_1_37,18:14:43,18:14:43,70,17,4904
3_PSCO_0_38,18:20:00,18:20:00,70,1,0
3_PSCO_0_38,18:20:57,18:20:57,67,2,316
3_PSCO_0_38,18:21:41,18:21:41,119,3,560
3_PSCO_0_38,18:22:25,18:22:25,129,4,804
3_PSCO_0_38,18:22:29,18:22:29,1,5,825
3_PSCO_0_38,18:24:17,18:24:17,12,6,1424
3_PSCO_0_38,18:26:20,18:26:20,23,7,2110
3_PSCO_0_38,18:26:57,18:26:57,142,8,2313
3_PSCO_0_38,18:27:15,18:27:15,87,9,2414
3_PSCO_0_38,18:27:50,18:27:50,131,10,2609
3_PSCO_0_38,18:28:53,18:28:53,102,11,2959
3_PSCO_0_38,18:29:02,18:29:02,114,12,3010
3_PSCO_0_38,18:31:25,18:31:25,41,13,3807
3_PSCO_0_38,18:32:12,18:32:12,38,14,4070
3_PSCO_0_38,18:33:11,18:33:11,136,15,4398
3_PSCO_0_38,18:33:53,18:33:53,40,16,4631
3_PSCO_0_38,18:34:42,18:34:42,8,17,4904
3_PSCO_1_38,18:20:00,18:20:00,8,1,0
3_PSCO_1_38,18:20:49,18:20:49,40,2,273
3_PSCO_1_38,18:21:31,18:21:31,136,3,505
3_PSCO_1_38,18:22:30,18:22:30,38,4,834
3_PSCO_1_38,18:23:17,18:23:17,41,5,1097
3_PSCO_1_38,18:25:40,18:25:40,114,6,1893
3_PSCO_1_38,18:25:49,18:25:49,102,7,1945
3_PSCO_1_38,18:26:52,18:26:52,131,8,2295
3_PSCO_1_38,18:27:27,18:27:27,87,9,2490
3_PSCO_1_38,18:27:45,18:27:45,142,10,2590
3_PSCO_1_38,18:28:22,18:28:22,23,11,2793
3_PSCO_1_38,18:30:26,18:30:26,12,12,3480
3_PSCO_1_38,18:32:14,18:32:14,1,13,4078
3_PSCO_1_38,18:32:18,18:32:18,129,14,4100
3_PSCO_1_38,18:33:02,18:33:02,119,15,4344
3_PSCO_1_38,18:33:46,18:33:46,67,16,4588
3_PSCO_1_38,18:34:43,18:34:43,70,17,4904
3_PSCO_0_39,18:40:00,18:40:00,70,1,0
3_PSCO_0_39,18:40:57,18:40:57,67,2,316
3_PSCO_0_39,18:41:41,18:41:41,119,3,560
3_PSCO_0_39,18:42:25,18:42:25,129,4,804
3_PSCO_0_39,18:42:29,18:42:29,1,5,825
3_PSCO_0_39,18:44:17,18:44:17,12,6,1424
3_PSCO_0_39,18:46:20,18:46:20,23,7,2110
3_PSCO_0_39,18:46:57,18:46:57,142,8,2313
3_PSCO_0_39,18:47:15,18:47:15,87,9,2414
3_PSCO_0_39,18:47:50,18:47:50,131,10,2609
3_PSCO_0_39,18:48:53,18:48:53,102,11,2959
3_PSCO_0_39,18:49:02,18:49:02,114,12,3010
3_PSCO_0_39,18:51:25,18:51:25,41,13,3807
3_PSCO_0_39,18:52:12,18:52:12,38,14,4070
3_PSCO_0_39,18:53:11,18:53:11,136,15,4398
3_PSCO_0_39,18:53:53,18:53:53,40,16,4631
3_PSCO_0_39,18:54:42,18:54:42,8,17,4904
3_PSCO_1_39,18:40:00,18:40:00,8,1,0
3_PSCO_1_39,18:40:49,18:40:49,40,2,273
3_PSCO_1_39,18:41:31,18:41:31,136,3,505
3_PSCO_1_39,18:42:30,18:42:30,38,4,834
3_PSCO_1_39,18:43:17,18:43:17,41,5,1097
3_PSCO_1_39,18:45:40,18:45:40,114,6,1893
3_PSCO_1_39,18:45:49,18:45:49,102,7,1945
3_PSCO_1_39,18:46:52,18:46:52,131,8,2295
3_PSCO_1_39,18:47:27,18:47:27,87,9,2490
3_PSCO_1_39,18:47:45,18:47:45,142,10,2590
3_PSCO_1_39,18:48:22,18:48:22,23,11,2793
3_PSCO_1_39,18:50:26,18:50:26,12,12,3480
3_PSCO_1_39,18:52:14,18:52:14,1,13,4078
3_PSCO_1_39,18:52:18,18:52:18,129,14,4100
3_PSCO_1_39,18:53:02,18:53:02,119,15,4344
3_PSCO_1_39,18:53:46,18:53:46,67,16,4588
3_PSCO_1_39,18:54:43,18:54:43,70,17,4904
3_PSCO_0_40,19:00:00,19:00:00,70,1,0
3_PSCO_0_40,19:00:57,19:00:57,67,2,316
3_PSCO_0_40,19:01:41,19:01:41,119,3,560
3_PSCO_0_40,19:02:25,19:02:25,129,4,804
3_PSCO_0_40,19:02:29,19:02:29,1,5,825
3_PSCO_0_40,19:04:17,19:04:17,12,6,1424
3_PSCO_0_40,19:06:20,19:06:20,23,7,2110
3_PSCO_0_40,19:06:57,19:06:57,142,8,2313
3_PSCO_0_40,19:07:15,19:07:15,87,9,2414
3_PSCO_0_40,19:07:50,19:07:50,131,10,2609
3_PSCO_0_40,19:08:53,19:08:53,102,11,2959
3_PSCO_0_40,19:09:02,19:09:02,114,12,3010
3_PSCO_0_40,19:11:25,19:11:25,41,13,3807
3_PSCO_0_40,19:12:12,19:12:12,38,14,4070
3_PSCO_0_40,19:13:11,19:13:11,136,15,4398
3_PSCO_0_40,19:13:53,19:13:53,40,16,4631
3_PSCO_0_40,19:14:42,19:14:42,8,17,4904
3_PSCO_1_40,19:00:00,19:00:00,8,1,0
3_PSCO_1_40,19:00:49,19:00:49,40,2,273
3_PSCO_1_40,19:01:31,19:01:31,136,3,505
3_PSCO_1_40,19:02:30,19:02:30,38,4,834
3_PSCO_1_40,19:03:17,19:03:17,41,5,1097
3_PSCO_1_40,19:05:40,19:05:40,114,6,1893
3_PSCO_1_40,19:05:49,19:05:49,102,7,1945
3_PSCO_1_40,19:06:52,19:06:52,131,8,2295
3_PSCO_1_40,19:07:27,19:07:27,87,9,2490
3_PSCO_1_40,19:07:45,19:07:45,142,10,2590
3_PSCO_1_40,19:08:22,19:08:22,23,11,2793
3_PSCO_1_40,19:10:26,19:10:26,12,12,3480
3_PSCO_1_40,19:12:14,19:12:14,1,13,4078
3_PSCO_1_40,19:12:18,19:12:18,129,14,4100
3_PSCO_1_40,19:13:02,19:13:02,119,15,4344
3_PSCO_1_40,19:13:46,19:13:46,67,16,4588
3_PSCO_1_40,19:14:43,19:14:43,70,17,4904
3_PSCO_0_41,19:20:00,19:20:00,70,1,0
3_PSCO_0_41,19:20:57,19:20:57,67,2,316
3_PSCO_0_41,19:21:41,19:21:41,119,3,560
3_PSCO_0_41,19:22:25,19:22:25,129,4,804
3_PSCO_0_41,19:22:29,19:22:29,1,5,825
3_PSCO_0_41,19:24:17,19:24:17,12,6,1424
3_PSCO_0_41,19:26:20,19:26:20,23,7,2110
3_PSCO_0_41,19:26:57,19:26:57,142,8,2313
3_PSCO_0_41,19:27:15,19:27:15,87,9,2414
3_PSCO_0_41,19:27:50,19:27:50,131,10,2609
3_PSCO_0_41,19:28:53,19:28:53,102,11,2959
3_PSCO_0_41,19:29:02,19:29:02,114,12,3010
3_PSCO_0_41,19:31:25,19:31:25,41,13,3807
3_PSCO_0_41,19:32:12,19:32:12,38,14,4070
3_PSCO_0_41,19:33:11,19:33:11,136,15,4398
3_PSCO_0_41,19:33:53,19:33:53,40,16,4631
3_PSCO_0_41,19:34:42,19:34:42,8,17,4904
3_PSCO_1_41,19:20:00,19:20:00,8,1,0
3_PSCO_1_41,19:20:49,19:20:49,40,2,273
3_PSCO_1_41,19:21:31,19:21:31,136,3,505
3_PSCO_1_41,19:22:30,19:22:30,38,4,834
3_PSCO_1_41,19:23:17,19:23:17,41,5,1097
3_PSCO_1_41,19:25:40,19:25:40,114,6,1893
3_PSCO_1_41,19:25:49,19:25:49,102,7,1945
3_PSCO_1_41,19:26:52,19:26:52,131,8,2295
3_PSCO_1_41,19:27:27,19:27:27,87,9,2490
3_PSCO_1_41,19:27:45,19:27:45,142,10,2590
3_PSCO_1_41,19:28:22,19:28:22,23,11,2793
3_PSCO_1_41,19:30:26,19:30:26,12,12,3480
3_PSCO_1_41,19:32:14,19:32:14,1,13,4078
3_PSCO_1_41,19:32:18,19:32:18,129,14,4100
3_PSCO_1_41,19:33:02,19:33:02,119,15,4344
3_PSCO_1_41,19:33:46,19:33:46,67,16,4588
3_PSCO_1_41,19:34:43,19:34:43,70,17,4904
3_PSCO_0_42,19:40:00,19:40:00,70,1,0
3_PSCO_0_42,19:40:57,19:40:57,67,2,316
3_PSCO_0_42,19:41:41,19:41:41,119,3,560
3_PSCO_0_42,19:42:25,19:42:25,129,4,804
3_PSCO_0_42,19:42:29,19:42:29,1,5,825
3_PSCO_0_42,19:44:17,19:44:17,12,6,1424
3_PSCO_0_42,19:46:20,19:46:20,23,7,2110
3_PSCO_0_42,19:46:57,19:46:57,142,8,2313
3_PSCO_0_42,19:47:15,19:47:15,87,9,2414
3_PSCO_0_42,19:47:50,19:47:50,131,10,2609
3_PSCO_0_42,19:48:53,19:48:53,102,11,2959
3_PSCO_0_42,19:49:02,19:49:02,114,12,3010
3_PSCO_0_42,19:51:25,19:51:25,41,13,3807
3_PSCO_0_42,19:52:12,19:52:12,38,14,4070
3_PSCO_0_42,19:53:11,19:53:11,136,15,4398
3_PSCO_0_42,19:53:53,19:53:53,40,16,4631
3_PSCO_0_42,19:54:42,19:54:42,8,17,4904
3_PSCO_1_42,19:40:00,19:40:00,8,1,0
3_PSCO_1_42,19:40:49,19:40:49,40,2,273
3_PSCO_1_42,19:41:31,19:41:31,136,3,505
3_PSCO_1_42,19:42:30,19:42:30,38,4,834
3_PSCO_1_42,19:43:17,19:43:17,41,5,1097
3_PSCO_1_42,19:45:40,19:45:40,114,6,1893
3_PSCO_1_42,19:45:49,19:45:49,102,7,1945
3_PSCO_1_42,19:46:52,19:46:52,131,8,2295
3_PSCO_1_42,19:47:27,19:47:27,87,9,2490
3_PSCO_1_42,19:47:45,19:47:45,142,10,2590
3_PSCO_1_42,19:48:22,19:48:22,23,11,2793
3_PSCO_1_42,19:50:26,19:50:26,12,12,3480
3_PSCO_1_42,19:52:14,19:52:14,1,13,4078
3_PSCO_1_42,19:52:18,19:52:18,129,14,4100
3_PSCO_1_42,19:53:02,19:53:02,119,15,4344
3_PSCO_1_42,19:53:46,19:53:46,67,16,4588
3_PSCO_1_42,19:54:43,19:54:43,70,17,4904
3_PSCO_0_43,20:00:00,20:00:00,70,1,0
3_PSCO_0_43,20:00:57,20:00:57,67,2,316
3_PSCO_0_43,20:01:41,20:01:41,119,3,560
3_PSCO_0_43,20:02:25,20:02:25,129,4,804
3_PSCO_0_43,20:02:29,20:02:29,1,5,825
3_PSCO_0_43,20:04:17,20:04:17,12,6,1424
3_PSCO_0_43,20:06:20,20:06:20,23,7,2110
3_PSCO_0_43,20:06:57,20:06:57,142,8,2313
3_PSCO_0_43,20:07:15,20:07:15,87,9,2414
3_PSCO_0_43,20:07:50,20:07:50,131,10,2609
3_PSCO_0_43,20:08:53,20:08:53,102,11,2959
3_PSCO_0_43,20:09:02,20:09:02,114,12,3010
3_PSCO_0_43,20:11:25,20:11:25,41,13,3807
3_PSCO_0_43,20:12:12,20:12:12,38,14,4070
3_PSCO_0_43,20:13:11,20:13:11,136,15,4398
3_PSCO_0_43,20:13:53,20:13:53,40,16,4631
3_PSCO_0_43,20:14:42,20:14:42,8,17,4904
3_PSCO_1_43,20:00:00,20:00:00,8,1,0
3_PSCO_1_43,20:00:49,20:00:49,40,2,273
3_PSCO_1_43,20:01:31,20:01:31,136,3,505
3_PSCO_1_43,20:02:30,20:02:30,38,4,834
3_PSCO_1_43,20:03:17,20:03:17,41,5,1097
3_PSCO_1_43,20:05:40,20:05:40,114,6,1893
3_PSCO_1_43,20:05:49,20:05:49,102,7,1945
3_PSCO_1_43,20:06:52,20:06:52,131,8,2295
3_PSCO_1_43,20:07:27,20:07:27,87,9,2490
3_PSCO_1_43,20:07:45,20:07:45,142,10,2590
3_PSCO_1_43,20:08:22,20:08:22,23,11,2793
3_PSCO_1_43,20:10:26,20:10:26,12,12,3480
3_PSCO_1_43,20:12:14,20:12:14,1,13,4078
3_PSCO_1_43,20:12:18,20:12:18,129,14,4100
3_PSCO_1_43,20:13:02,20:13:02,119,15,4344
3_PSCO_1_43,20:13:46,20:13:46,67,16,4588
3_PSCO_1_43,20:14:43,20:14:43,70,17,4904
3_PVS_0_1,7:00:00,7:00:00,70,1,0
3_PVS_0_1,7:00:57,7:00:57,67,2,316
3_PVS_0_1,7:01:41,7:01:41,119,3,560
3_PVS_0_1,7:02:25,7:02:25,129,4,804
3_PVS_0_1,7:02:29,7:02:29,1,5,825
3_PVS_0_1,7:04:17,7:04:17,12,6,1424
3_PVS_0_1,7:06:20,7:06:20,23,7,2110
3_PVS_0_1,7:06:57,7:06:57,142,8,2313
3_PVS_0_1,7:07:15,7:07:15,87,9,2414
3_PVS_0_1,7:07:50,7:07:50,131,10,2609
3_PVS_0_1,7:08:53,7:08:53,102,11,2959
3_PVS_0_1,7:09:02,7:09:02,114,12,3010
3_PVS_0_1,7:11:25,7:11:25,41,13,3807
3_PVS_0_1,7:12:12,7:12:12,38,14,4070
3_PVS_0_1,7:13:11,7:13:11,136,15,4398
3_PVS_0_1,7:13:53,7:13:53,40,16,4631
3_PVS_0_1,7:14:42,7:14:42,8,17,4904
3_PVS_1_1,7:00:00,7:00:00,8,1,0
3_PVS_1_1,7:00:49,7:00:49,40,2,273
3_PVS_1_1,7:01:31,7:01:31,136,3,505
3_PVS_1_1,7:02:30,7:02:30,38,4,834
3_PVS_1_1,7:03:17,7:03:17,41,5,1097
3_PVS_1_1,7:05:40,7:05:40,114,6,1893
3_PVS_1_1,7:05:49,7:05:49,102,7,1945
3_PVS_1_1,7:06:52,7:06:52,131,8,2295
3_PVS_1_1,7:07:27,7:07:27,87,9,2490
3_PVS_1_1,7:07:45,7:07:45,142,10,2590
3_PVS_1_1,7:08:22,7:08:22,23,11,2793
3_PVS_1_1,7:10:26,7:10:26,12,12,3480
3_PVS_1_1,7:12:14,7:12:14,1,13,4078
3_PVS_1_1,7:12:18,7:12:18,129,14,4100
3_PVS_1_1,7:13:02,7:13:02,119,15,4344
3_PVS_1_1,7:13:46,7:13:46,67,16,4588
3_PVS_1_1,7:14:43,7:14:43,70,17,4904
3_PVS_0_2,7:30:00,7:30:00,70,1,0
3_PVS_0_2,7:30:57,7:30:57,67,2,316
3_PVS_0_2,7:31:41,7:31:41,119,3,560
3_PVS_0_2,7:32:25,7:32:25,129,4,804
3_PVS_0_2,7:32:29,7:32:29,1,5,825
3_PVS_0_2,7:34:17,7:34:17,12,6,1424
3_PVS_0_2,7:36:20,7:36:20,23,7,2110
3_PVS_0_2,7:36:57,7:36:57,142,8,2313
3_PVS_0_2,7:37:15,7:37:15,87,9,2414
3_PVS_0_2,7:37:50,7:37:50,131,10,2609
3_PVS_0_2,7:38:53,7:38:53,102,11,2959
3_PVS_0_2,7:39:02,7:39:02,114,12,3010
3_PVS_0_2,7:41:25,7:41:25,41,13,3807
3_PVS_0_2,7:42:12,7:42:12,38,14,4070
3_PVS_0_2,7:43:11,7:43:11,136,15,4398
3_PVS_0_2,7:43:53,7:43:53,40,16,4631
3_PVS_0_2,7:44:42,7:44:42,8,17,4904
3_PVS_1_2,7:30:00,7:30:00,8,1,0
3_PVS_1_2,7:30:49,7:30:49,40,2,273
3_PVS_1_2,7:31:31,7:31:31,136,3,505
3_PVS_1_2,7:32:30,7:32:30,38,4,834
3_PVS_1_2,7:33:17,7:33:17,41,5,1097
3_PVS_1_2,7:35:40,7:35:40,114,6,1893
3_PVS_1_2,7:35:49,7:35:49,102,7,1945
3_PVS_1_2,7:36:52,7:36:52,131,8,2295
3_PVS_1_2,7:37:27,7:37:27,87,9,2490
3_PVS_1_2,7:37:45,7:37:45,142,10,2590
3_PVS_1_2,7:38:22,7:38:22,23,11,2793
3_PVS_1_2,7:40:26,7:40:26,12,12,3480
3_PVS_1_2,7:42:14,7:42:14,1,13,4078
3_PVS_1_2,7:42:18,7:42:18,129,14,4100
3_PVS_1_2,7:43:02,7:43:02,119,15,4344
3_PVS_1_2,7:43:46,7:43:46,67,16,4588
3_PVS_1_2,7:44:43,7:44:43,70,17,4904
3_PVS_0_3,8:00:00,8:00:00,70,1,0
3_PVS_0_3,8:00:57,8:00:57,67,2,316
3_PVS_0_3,8:01:41,8:01:41,119,3,560
3_PVS_0_3,8:02:25,8:02:25,129,4,804
3_PVS_0_3,8:02:29,8:02:29,1,5,825
3_PVS_0_3,8:04:17,8:04:17,12,6,1424
3_PVS_0_3,8:06:20,8:06:20,23,7,2110
3_PVS_0_3,8:06:57,8:06:57,142,8,2313
3_PVS_0_3,8:07:15,8:07:15,87,9,2414
3_PVS_0_3,8:07:50,8:07:50,131,10,2609
3_PVS_0_3,8:08:53,8:08:53,102,11,2959
3_PVS_0_3,8:09:02,8:09:02,114,12,3010
3_PVS_0_3,8:11:25,8:11:25,41,13,3807
3_PVS_0_3,8:12:12,8:12:12,38,14,4070
3_PVS_0_3,8:13:11,8:13:11,136,15,4398
3_PVS_0_3,8:13:53,8:13:53,40,16,4631
3_PVS_0_3,8:14:42,8:14:42,8,17,4904
3_PVS_1_3,8:00:00,8:00:00,8,1,0
3_PVS_1_3,8:00:49,8:00:49,40,2,273
3_PVS_1_3,8:01:31,8:01:31,136,3,505
3_PVS_1_3,8:02:30,8:02:30,38,4,834
3_PVS_1_3,8:03:17,8:03:17,41,5,1097
3_PVS_1_3,8:05:40,8:05:40,114,6,1893
3_PVS_1_3,8:05:49,8:05:49,102,7,1945
3_PVS_1_3,8:06:52,8:06:52,131,8,2295
3_PVS_1_3,8:07:27,8:07:27,87,9,2490
3_PVS_1_3,8:07:45,8:07:45,142,10,2590
3_PVS_1_3,8:08:22,8:08:22,23,11,2793
3_PVS_1_3,8:10:26,8:10:26,12,12,3480
3_PVS_1_3,8:12:14,8:12:14,1,13,4078
3_PVS_1_3,8:12:18,8:12:18,129,14,4100
3_PVS_1_3,8:13:02,8:13:02,119,15,4344
3_PVS_1_3,8:13:46,8:13:46,67,16,4588
3_PVS_1_3,8:14:43,8:14:43,70,17,4904
3_PVS_0_4,8:30:00,8:30:00,70,1,0
3_PVS_0_4,8:30:57,8:30:57,67,2,316
3_PVS_0_4,8:31:41,8:31:41,119,3,560
3_PVS_0_4,8:32:25,8:32:25,129,4,804
3_PVS_0_4,8:32:29,8:32:29,1,5,825
3_PVS_0_4,8:34:17,8:34:17,12,6,1424
3_PVS_0_4,8:36:20,8:36:20,23,7,2110
3_PVS_0_4,8:36:57,8:36:57,142,8,2313
3_PVS_0_4,8:37:15,8:37:15,87,9,2414
3_PVS_0_4,8:37:50,8:37:50,131,10,2609
3_PVS_0_4,8:38:53,8:38:53,102,11,2959
3_PVS_0_4,8:39:02,8:39:02,114,12,3010
3_PVS_0_4,8:41:25,8:41:25,41,13,3807
3_PVS_0_4,8:42:12,8:42:12,38,14,4070
3_PVS_0_4,8:43:11,8:43:11,136,15,4398
3_PVS_0_4,8:43:53,8:43:53,40,16,4631
3_PVS_0_4,8:44:42,8:44:42,8,17,4904
3_PVS_1_4,8:30:00,8:30:00,8,1,0
3_PVS_1_4,8:30:49,8:30:49,40,2,273
3_PVS_1_4,8:31:31,8:31:31,136,3,505
3_PVS_1_4,8:32:30,8:32:30,38,4,834
3_PVS_1_4,8:33:17,8:33:17,41,5,1097
3_PVS_1_4,8:35:40,8:35:40,114,6,1893
3_PVS_1_4,8:35:49,8:35:49,102,7,1945
3_PVS_1_4,8:36:52,8:36:52,131,8,2295
3_PVS_1_4,8:37:27,8:37:27,87,9,2490
3_PVS_1_4,8:37:45,8:37:45,142,10,2590
3_PVS_1_4,8:38:22,8:38:22,23,11,2793
3_PVS_1_4,8:40:26,8:40:26,12,12,3480
3_PVS_1_4,8:42:14,8:42:14,1,13,4078
3_PVS_1_4,8:42:18,8:42:18,129,14,4100
3_PVS_1_4,8:43:02,8:43:02,119,15,4344
3_PVS_1_4,8:43:46,8:43:46,67,16,4588
3_PVS_1_4,8:44:43,8:44:43,70,17,4904
3_PVS_0_5,9:00:00,9:00:00,70,1,0
3_PVS_0_5,9:00:57,9:00:57,67,2,316
3_PVS_0_5,9:01:41,9:01:41,119,3,560
3_PVS_0_5,9:02:25,9:02:25,129,4,804
3_PVS_0_5,9:02:29,9:02:29,1,5,825
3_PVS_0_5,9:04:17,9:04:17,12,6,1424
3_PVS_0_5,9:06:20,9:06:20,23,7,2110
3_PVS_0_5,9:06:57,9:06:57,142,8,2313
3_PVS_0_5,9:07:15,9:07:15,87,9,2414
3_PVS_0_5,9:07:50,9:07:50,131,10,2609
3_PVS_0_5,9:08:53,9:08:53,102,11,2959
